[Measurement conditions]
Sample identification,
122.4400,6.0
122.4600,7.0
122.4800,7.0
122.5000,4.0
122.5200,4.0
122.5400,8.0
122.5600,6.0
122.5800,7.0
122.6000,7.0
122.6200,10.0
122.6400,15.0
122.6600,8.0
122.6800,13.0
122.7000,12.0
122.7200,17.0
122.7400,18.0
122.7600,17.0
122.7800,13.0
122.8000,15.0
122.8200,26.0
122.8400,19.0
122.8600,9.0
122.8800,14.0
122.9000,13.0
122.9200,13.0
122.9400,5.0
122.9600,10.0
122.9800,4.0
123.0000,9.0
123.0200,8.0
123.0400,8.0
123.0600,10.0
123.0800,2.0
123.1000,7.0
123.1200,6.0
123.1400,3.0
123.1600,9.0
123.1800,11.0
123.2000,7.0
123.2200,8.0
123.2400,6.0
123.2600,5.0
123.2800,6.0
123.3000,10.0
123.3200,12.0
123.3400,13.0
123.3600,7.0
123.3800,12.0
123.4000,10.0
123.4200,4.0
123.4400,9.0
123.4600,11.0
123.4800,9.0
123.5000,9.0
123.5200,7.0
123.5400,14.0
123.5600,10.0
123.5800,11.0
123.6000,9.0
123.6200,6.0
123.6400,11.0
123.6600,18.0
123.6800,13.0
123.7000,12.0
123.7200,10.0
123.7400,14.0
123.7600,13.0
123.7800,7.0
123.8000,16.0
123.8200,15.0
123.8400,8.0
123.8600,15.0
123.8800,24.0
123.9000,18.0
123.9200,19.0
123.9400,18.0
123.9600,16.0
123.9800,25.0
124.0000,21.0
124.0200,25.0
124.0400,27.0
124.0600,21.0
124.0800,23.0
124.1000,31.0
124.1200,24.0
124.1400,24.0
124.1600,26.0
124.1800,37.0
124.2000,29.0
124.2200,34.0
124.2400,38.0
124.2600,42.0
124.2800,30.0
124.3000,28.0
124.3200,40.0
124.3400,41.0
124.3600,36.0
124.3800,35.0
124.4000,44.0
124.4200,45.0
124.4400,53.0
124.4600,48.0
124.4800,47.0
124.5000,49.0
124.5200,47.0
124.5400,45.0
124.5600,52.0
124.5800,61.0
124.6000,69.0
124.6200,65.0
124.6400,74.0
124.6600,70.0
124.6800,91.0
124.7000,66.0
124.7200,84.0
124.7400,97.0
124.7600,95.0
124.7800,109.0
124.8000,117.0
124.8200,137.0
124.8400,135.0
124.8600,159.0
124.8800,156.0
124.9000,182.0
124.9200,228.0
124.9400,221.0
124.9600,267.0
124.9800,302.0
125.0000,317.0
125.0200,409.0
125.0400,400.0
125.0600,436.0
125.0800,498.0
125.1000,602.0
125.1200,652.0
125.1400,708.0
125.1600,869.0
125.1800,879.0
125.2000,1000.0
125.2200,1067.0
125.2400,1046.0
125.2600,1146.0
125.2800,1136.0
125.3000,1133.0
125.3200,1090.0
125.3400,1014.0
125.3600,1007.0
125.3800,871.0
125.4000,812.0
125.4200,632.0
125.4400,575.0
125.4600,511.0
125.4800,449.0
125.5000,402.0
125.5200,380.0
125.5400,397.0
125.5600,331.0
125.5800,332.0
125.6000,338.0
125.6200,352.0
125.6400,392.0
125.6600,414.0
125.6800,418.0
125.7000,421.0
125.7200,494.0
125.7400,504.0
125.7600,555.0
125.7800,555.0
125.8000,598.0
125.8200,599.0
125.8400,605.0
125.8600,628.0
125.8800,584.0
125.9000,542.0
125.9200,498.0
125.9400,425.0
125.9600,420.0
125.9800,343.0
126.0000,313.0
126.0200,258.0
126.0400,240.0
126.0600,189.0
126.0800,160.0
126.1000,140.0
126.1200,97.0
126.1400,87.0
126.1600,89.0
126.1800,76.0
126.2000,69.0
126.2200,60.0
126.2400,64.0
126.2600,59.0
126.2800,54.0
126.3000,38.0
126.3200,35.0
126.3400,47.0
126.3600,29.0
126.3800,43.0
126.4000,27.0
126.4200,32.0
126.4400,28.0
126.4600,35.0
126.4800,33.0
126.5000,24.0
126.5200,29.0
126.5400,21.0
126.5600,25.0
126.5800,18.0
126.6000,25.0
126.6200,19.0
126.6400,22.0
126.6600,13.0
126.6800,26.0
126.7000,22.0
126.7200,15.0
126.7400,18.0
126.7600,23.0
126.7800,20.0
126.8000,16.0
126.8200,13.0
126.8400,15.0
126.8600,12.0
126.8800,14.0
126.9000,11.0
126.9200,16.0
126.9400,11.0
126.9600,15.0
126.9800,9.0
127.0000,10.0
127.0200,15.0
127.0400,14.0
127.0600,9.0
127.0800,7.0
127.1000,12.0
127.1200,16.0
127.1400,15.0
127.1600,9.0
127.1800,15.0
127.2000,17.0
127.2200,18.0
127.2400,5.0
127.2600,8.0
127.2800,13.0
127.3000,11.0
127.3200,14.0
127.3400,8.0
127.3600,7.0
127.3800,9.0
127.4000,12.0
127.4200,9.0
127.4400,8.0
127.4600,6.0
127.4800,9.0
127.5000,8.0
127.5200,9.0
127.5400,11.0
127.5600,5.0
127.5800,17.0
127.6000,13.0
127.6200,4.0
127.6400,12.0
127.6600,8.0
127.6800,7.0
127.7000,4.0
127.7200,6.0
127.7400,14.0
127.7600,12.0
127.7800,7.0
127.8000,6.0
127.8200,8.0
127.8400,5.0
127.8600,7.0
127.8800,6.0
127.9000,9.0
127.9200,4.0
127.9400,4.0
127.9600,10.0
127.9800,11.0
128.0000,4.0
128.0200,5.0
128.0400,5.0
128.0600,4.0
128.0800,3.0
128.1000,5.0
128.1200,12.0
128.1400,6.0
128.1600,5.0
128.1800,6.0
128.2000,8.0
128.2200,10.0
128.2400,3.0
128.2600,11.0
128.2800,3.0
128.3000,5.0
128.3200,8.0
128.3400,7.0
128.3600,4.0
128.3800,12.0
128.4000,8.0
128.4200,6.0
128.4400,3.0
128.4600,8.0
128.4800,8.0
128.5000,11.0
128.5200,6.0
128.5400,6.0
128.5600,10.0
128.5800,10.0
128.6000,6.0
128.6200,6.0
128.6400,3.0
128.6600,13.0
128.6800,6.0
128.7000,9.0
128.7200,1.0
128.7400,3.0
128.7600,9.0
128.7800,8.0
128.8000,5.0
128.8200,2.0
128.8400,7.0
128.8600,10.0
128.8800,6.0
128.9000,5.0
128.9200,4.0
128.9400,6.0
128.9600,5.0
128.9800,5.0
129.0000,3.0
129.0200,6.0
129.0400,9.0
129.0600,3.0
129.0800,7.0
129.1000,10.0
129.1200,8.0
129.1400,5.0
129.1600,11.0
129.1800,8.0
129.2000,2.0
129.2200,4.0
129.2400,3.0
129.2600,6.0
129.2800,5.0
129.3000,9.0
129.3200,10.0
129.3400,7.0
129.3600,5.0
129.3800,5.0
129.4000,3.0
129.4200,5.0
129.4400,3.0
129.4600,4.0
129.4800,5.0
129.5000,4.0
129.5200,4.0
129.5400,3.0
129.5600,2.0
129.5800,3.0
129.6000,5.0
129.6200,5.0
129.6400,4.0
129.6600,3.0
129.6800,3.0
129.7000,1.0
129.7200,4.0
129.7400,5.0
129.7600,8.0
129.7800,6.0
129.8000,3.0
129.8200,6.0
129.8400,6.0
129.8600,6.0
129.8800,4.0
129.9000,1.0
129.9200,2.0
129.9400,6.0
129.9600,2.0
129.9800,9.0
